as_of_year,agency_code,loan_type,property_type,loan_purpose,occupancy,loan_amt_thousands,preapproval,county_code,applicant_income_thousands,purchaser_type,hoepa_status,lien_status,population,ffiec_median_fam_income,tract_to_msa_income_pct,num_owner_occupied_units,num_1_to_4_family_units,approved
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Home purchase,1,225.0,Not applicable,5.0,36.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,6917.0,61200.0,99.33,1616.0,2455.0,1.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Home purchase,1,585.0,Not applicable,53.0,153.0,Ginnie Mae (GNMA),Not a HOEPA loan,Secured by a first lien,3896.0,72300.0,132.62,1323.0,1630.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,118.0,Not applicable,105.0,91.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4898.0,51800.0,140.78,1583.0,1905.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,8.0,Preapproval was not requested,99.0,71.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a subordinate lien,2526.0,65400.0,83.89,1160.0,1246.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,193.0,Not applicable,85.0,55.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6463.0,105200.0,53.54,749.0,1159.0,0.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,219.0,Not applicable,27.0,129.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3823.0,94600.0,85.43,1215.0,1794.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,100.0,Not applicable,91.0,38.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5301.0,52600.0,139.9,1996.0,2283.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,155.0,Not applicable,57.0,63.0,Freddie Mac (FHLMC),Not a HOEPA loan,Secured by a first lien,2391.0,59500.0,151.96,749.0,886.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,359.0,Not applicable,181.0,191.0,Fannie Mae (FNMA),Not a HOEPA loan,Not applicable (purchased loans),10515.0,56200.0,130.07,2876.0,3871.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,10.0,Not applicable,5.0,10.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Not secured by a lien,3833.0,63800.0,82.4,1070.0,2285.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,62.0,Not applicable,81.0,43.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,13386.0,65600.0,114.05,3446.0,4139.0,1.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,271.0,Preapproval was not requested,41.0,51.0,Ginnie Mae (GNMA),Not a HOEPA loan,Secured by a first lien,4109.0,55600.0,111.03,898.0,1342.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",Manufactured housing,Home purchase,2,180.0,Not applicable,25.0,58.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,4828.0,64100.0,87.01,1595.0,2123.0,0.0
2016,Federal Deposit Insurance Corporation (FDIC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,1500.0,Not applicable,119.0,178.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6569.0,64100.0,229.47,2258.0,2384.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,2,322.0,Not applicable,73.0,127.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4955.0,73500.0,39.82,308.0,895.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,216.0,Not applicable,37.0,80.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4083.0,62400.0,133.3,734.0,931.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,392.0,Not applicable,201.0,352.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,15009.0,68000.0,164.07,3639.0,4462.0,1.0
2016,Federal Deposit Insurance Corporation (FDIC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,81.0,Not applicable,103.0,91.0,"Life insurance company, credit union, mortgage bank, or finance company",Not a HOEPA loan,Secured by a first lien,4920.0,85000.0,75.85,1364.0,1637.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,65.0,Not applicable,121.0,65.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3678.0,67200.0,70.99,970.0,1854.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,264.0,Not applicable,99.0,86.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4143.0,65400.0,128.8,1278.0,1441.0,1.0
2016,Federal Deposit Insurance Corporation (FDIC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,232.0,Not applicable,53.0,109.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,3374.0,85200.0,89.57,1100.0,1392.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,356.0,Not applicable,117.0,112.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,7196.0,57800.0,144.09,2278.0,2674.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,228.0,Not applicable,143.0,250.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6044.0,59100.0,63.06,1084.0,1703.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,350.0,Not applicable,71.0,147.0,Freddie Mac (FHLMC),Not a HOEPA loan,Not applicable (purchased loans),1580.0,60000.0,136.82,309.0,662.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,358.0,Not applicable,87.0,54.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,2602.0,85100.0,121.34,683.0,1141.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,413.0,Not applicable,97.0,110.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4089.0,75900.0,111.43,985.0,1274.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,118.0,Not applicable,49.0,80.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3439.0,57900.0,147.54,971.0,1114.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,48.0,Not applicable,67.0,26.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,3782.0,60900.0,85.56,1160.0,1597.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,417.0,Preapproval was not requested,367.0,124.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,10214.0,69300.0,118.72,3126.0,3848.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,70.0,Not applicable,35.0,223.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a subordinate lien,4493.0,72800.0,119.18,1127.0,1221.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,344.0,Not applicable,63.0,82.0,Fannie Mae (FNMA),Not a HOEPA loan,Not applicable (purchased loans),3272.0,62900.0,125.62,1159.0,2020.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,165.0,Not applicable,73.0,51.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6626.0,73500.0,75.53,1161.0,1441.0,1.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,244.0,Preapproval was not requested,43.0,116.0,Ginnie Mae (GNMA),Not a HOEPA loan,Secured by a first lien,3783.0,53600.0,99.04,875.0,1364.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Refinancing,1,103.0,Not applicable,81.0,29.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,7652.0,65800.0,133.14,2332.0,2585.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,324.0,Not applicable,71.0,66.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,5366.0,61400.0,153.93,1238.0,1468.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,100.0,Not applicable,23.0,135.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6134.0,72600.0,177.24,1818.0,1864.0,0.0
2016,Federal Reserve System (FRS),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,52.0,Not applicable,67.0,46.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3755.0,66100.0,77.85,740.0,1202.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,165.0,Not applicable,145.0,142.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6487.0,71400.0,104.96,2204.0,2682.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,184.0,Not applicable,9.0,140.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,7917.0,58300.0,108.29,2952.0,3294.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,182.0,Not applicable,123.0,52.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,7319.0,68600.0,102.31,1676.0,2108.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,639.0,Not applicable,33.0,175.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,2681.0,90300.0,151.34,943.0,1114.0,0.0
2016,Office of the Comptroller of the Currency (OCC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,206.0,Preapproval was not requested,53.0,187.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,4782.0,85200.0,45.66,618.0,1309.0,1.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Refinancing,1,174.0,Not applicable,15.0,112.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5230.0,68200.0,110.69,1302.0,1759.0,0.0
